Notes,State,State Code,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Age,Age Code,Population
,Alabama,1,2010,2010,14 years,14,63343
,Alabama,1,2010,2010,15 years,15,64836
,Alabama,1,2010,2010,16 years,16,66537
,Alabama,1,2010,2010,17 years,17,67437
,Alabama,1,2010,2010,18 years,18,69413
,Alabama,1,2010,2010,19 years,19,72598
,Alabama,1,2010,2010,20 years,20,73131
,Alabama,1,2010,2010,21 years,21,69310
,Alabama,1,2010,2010,22 years,22,66645
,Alabama,1,2010,2010,23 years,23,64905
,Alabama,1,2010,2010,24 years,24,63753
,Alabama,1,2010,2010,25 years,25,63497
,Alabama,1,2010,2010,26 years,26,61384
,Alabama,1,2010,2010,27 years,27,61947
,Alabama,1,2010,2010,28 years,28,61936
,Alabama,1,2010,2010,29 years,29,62354
,Alabama,1,2010,2010,30 years,30,63842
,Alabama,1,2010,2010,31 years,31,60135
,Alabama,1,2010,2010,32 years,32,59291
,Alabama,1,2010,2010,33 years,33,59113
,Alabama,1,2010,2010,34 years,34,57039
,Alabama,1,2010,2010,35 years,35,59255
,Alabama,1,2010,2010,36 years,36,58275
,Alabama,1,2010,2010,37 years,37,59807
,Alabama,1,2010,2010,38 years,38,62999
,Alabama,1,2010,2010,39 years,39,66255
,Alabama,1,2010,2010,40 years,40,65377
,Alabama,1,2010,2010,41 years,41,61902
,Alabama,1,2010,2010,42 years,42,60404
,Alabama,1,2010,2010,43 years,43,60827
,Alabama,1,2010,2010,44 years,44,63080
,Alabama,1,2010,2010,45 years,45,67567
,Alabama,1,2010,2010,46 years,46,68839
,Alabama,1,2010,2010,47 years,47,68908
,Alabama,1,2010,2010,48 years,48,69583
,Alabama,1,2010,2010,49 years,49,70537
,Alabama,1,2010,2010,50 years,50,71088
,Alabama,1,2010,2010,51 years,51,69342
,Alabama,1,2010,2010,52 years,52,69607
,Alabama,1,2010,2010,53 years,53,70047
,Alabama,1,2010,2010,54 years,54,67828
,Alabama,1,2010,2010,55 years,55,67084
,Alabama,1,2010,2010,56 years,56,65070
,Alabama,1,2010,2010,57 years,57,62252
,Alabama,1,2010,2010,58 years,58,60671
,Alabama,1,2010,2010,59 years,59,58963
,Alabama,1,2010,2010,60 years,60,58303
,Alabama,1,2010,2010,61 years,61,57694
,Alabama,1,2010,2010,62 years,62,57697
,Alabama,1,2010,2010,63 years,63,60057
,Alabama,1,2010,2010,64 years,64,44549
,Alabama,1,2010,2010,65 years,65,44662
,Alabama,1,2010,2010,66 years,66,44160
,Alabama,1,2010,2010,67 years,67,45582
,Alabama,1,2010,2010,68 years,68,39578
,Alabama,1,2010,2010,69 years,69,36725
,Alabama,1,2010,2010,70 years,70,35668
,Alabama,1,2010,2010,71 years,71,33836
,Alabama,1,2010,2010,72 years,72,32717
,Alabama,1,2010,2010,73 years,73,30136
,Alabama,1,2010,2010,74 years,74,29199
,Alabama,1,2010,2010,75 years,75,28200
,Alabama,1,2010,2010,76 years,76,25383
,Alabama,1,2010,2010,77 years,77,24299
,Alabama,1,2010,2010,78 years,78,23300
,Alabama,1,2010,2010,79 years,79,21954
,Alabama,1,2010,2010,80 years,80,21038
,Alabama,1,2010,2010,81 years,81,19011
,Alabama,1,2010,2010,82 years,82,17979
,Alabama,1,2010,2010,83 years,83,16523
,Alabama,1,2010,2010,84 years,84,14651
,Alabama,1,2010,2010,85+ years,85+,76243
,Alabama,1,2011,2011,14 years,14,63562
,Alabama,1,2011,2011,15 years,15,63385
,Alabama,1,2011,2011,16 years,16,64848
,Alabama,1,2011,2011,17 years,17,66559
,Alabama,1,2011,2011,18 years,18,66015
,Alabama,1,2011,2011,19 years,19,69034
,Alabama,1,2011,2011,20 years,20,72902
,Alabama,1,2011,2011,21 years,21,73370
,Alabama,1,2011,2011,22 years,22,69597
,Alabama,1,2011,2011,23 years,23,66691
,Alabama,1,2011,2011,24 years,24,64036
,Alabama,1,2011,2011,25 years,25,62989
,Alabama,1,2011,2011,26 years,26,62923
,Alabama,1,2011,2011,27 years,27,60844
,Alabama,1,2011,2011,28 years,28,61544
,Alabama,1,2011,2011,29 years,29,61759
,Alabama,1,2011,2011,30 years,30,62288
,Alabama,1,2011,2011,31 years,31,63672
,Alabama,1,2011,2011,32 years,32,60017
,Alabama,1,2011,2011,33 years,33,59202
,Alabama,1,2011,2011,34 years,34,59084
,Alabama,1,2011,2011,35 years,35,56764
,Alabama,1,2011,2011,36 years,36,59107
,Alabama,1,2011,2011,37 years,37,57922
,Alabama,1,2011,2011,38 years,38,59868
,Alabama,1,2011,2011,39 years,39,62738
,Alabama,1,2011,2011,40 years,40,66209
,Alabama,1,2011,2011,41 years,41,65451
,Alabama,1,2011,2011,42 years,42,61680
,Alabama,1,2011,2011,43 years,43,60349
,Alabama,1,2011,2011,44 years,44,60767
,Alabama,1,2011,2011,45 years,45,62700
,Alabama,1,2011,2011,46 years,46,67585
,Alabama,1,2011,2011,47 years,47,68653
,Alabama,1,2011,2011,48 years,48,68731
,Alabama,1,2011,2011,49 years,49,69476
,Alabama,1,2011,2011,50 years,50,70162
,Alabama,1,2011,2011,51 years,51,70928
,Alabama,1,2011,2011,52 years,52,69139
,Alabama,1,2011,2011,53 years,53,69161
,Alabama,1,2011,2011,54 years,54,69644
,Alabama,1,2011,2011,55 years,55,67387
,Alabama,1,2011,2011,56 years,56,66714
,Alabama,1,2011,2011,57 years,57,64517
,Alabama,1,2011,2011,58 years,58,61834
,Alabama,1,2011,2011,59 years,59,60051
,Alabama,1,2011,2011,60 years,60,58416
,Alabama,1,2011,2011,61 years,61,57749
,Alabama,1,2011,2011,62 years,62,57133
,Alabama,1,2011,2011,63 years,63,57094
,Alabama,1,2011,2011,64 years,64,59329
,Alabama,1,2011,2011,65 years,65,43907
,Alabama,1,2011,2011,66 years,66,44047
,Alabama,1,2011,2011,67 years,67,43351
,Alabama,1,2011,2011,68 years,68,44673
,Alabama,1,2011,2011,69 years,69,38765
,Alabama,1,2011,2011,70 years,70,35968
,Alabama,1,2011,2011,71 years,71,34791
,Alabama,1,2011,2011,72 years,72,32952
,Alabama,1,2011,2011,73 years,73,31721
,Alabama,1,2011,2011,74 years,74,29143
,Alabama,1,2011,2011,75 years,75,28204
,Alabama,1,2011,2011,76 years,76,27124
,Alabama,1,2011,2011,77 years,77,24347
,Alabama,1,2011,2011,78 years,78,23193
,Alabama,1,2011,2011,79 years,79,21947
,Alabama,1,2011,2011,80 years,80,20743
,Alabama,1,2011,2011,81 years,81,19843
,Alabama,1,2011,2011,82 years,82,17643
,Alabama,1,2011,2011,83 years,83,16630
,Alabama,1,2011,2011,84 years,84,15178
,Alabama,1,2011,2011,85+ years,85+,77847
,Alabama,1,2012,2012,14 years,14,64322
,Alabama,1,2012,2012,15 years,15,63728
,Alabama,1,2012,2012,16 years,16,63463
,Alabama,1,2012,2012,17 years,17,64817
,Alabama,1,2012,2012,18 years,18,65245
,Alabama,1,2012,2012,19 years,19,66535
,Alabama,1,2012,2012,20 years,20,70030
,Alabama,1,2012,2012,21 years,21,73715
,Alabama,1,2012,2012,22 years,22,74216
,Alabama,1,2012,2012,23 years,23,69965
,Alabama,1,2012,2012,24 years,24,65618
,Alabama,1,2012,2012,25 years,25,62965
,Alabama,1,2012,2012,26 years,26,62352
,Alabama,1,2012,2012,27 years,27,62650
,Alabama,1,2012,2012,28 years,28,60641
,Alabama,1,2012,2012,29 years,29,61238
,Alabama,1,2012,2012,30 years,30,61935
,Alabama,1,2012,2012,31 years,31,62084
,Alabama,1,2012,2012,32 years,32,63672
,Alabama,1,2012,2012,33 years,33,59809
,Alabama,1,2012,2012,34 years,34,59193
,Alabama,1,2012,2012,35 years,35,59065
,Alabama,1,2012,2012,36 years,36,56867
,Alabama,1,2012,2012,37 years,37,58904
,Alabama,1,2012,2012,38 years,38,58046
,Alabama,1,2012,2012,39 years,39,59639
,Alabama,1,2012,2012,40 years,40,62581
,Alabama,1,2012,2012,41 years,41,66192
,Alabama,1,2012,2012,42 years,42,65332
,Alabama,1,2012,2012,43 years,43,61829
,Alabama,1,2012,2012,44 years,44,60307
,Alabama,1,2012,2012,45 years,45,60467
,Alabama,1,2012,2012,46 years,46,62639
,Alabama,1,2012,2012,47 years,47,67533
,Alabama,1,2012,2012,48 years,48,68575
,Alabama,1,2012,2012,49 years,49,68585
,Alabama,1,2012,2012,50 years,50,69089
,Alabama,1,2012,2012,51 years,51,69870
,Alabama,1,2012,2012,52 years,52,70811
,Alabama,1,2012,2012,53 years,53,68643
,Alabama,1,2012,2012,54 years,54,68772
,Alabama,1,2012,2012,55 years,55,69116
,Alabama,1,2012,2012,56 years,56,66926
,Alabama,1,2012,2012,57 years,57,66184
,Alabama,1,2012,2012,58 years,58,64023
,Alabama,1,2012,2012,59 years,59,61413
,Alabama,1,2012,2012,60 years,60,59512
,Alabama,1,2012,2012,61 years,61,57779
,Alabama,1,2012,2012,62 years,62,57251
,Alabama,1,2012,2012,63 years,63,56586
,Alabama,1,2012,2012,64 years,64,56483
,Alabama,1,2012,2012,65 years,65,58482
,Alabama,1,2012,2012,66 years,66,43219
,Alabama,1,2012,2012,67 years,67,43333
,Alabama,1,2012,2012,68 years,68,42480
,Alabama,1,2012,2012,69 years,69,43893
,Alabama,1,2012,2012,70 years,70,37980
,Alabama,1,2012,2012,71 years,71,35084
,Alabama,1,2012,2012,72 years,72,33871
,Alabama,1,2012,2012,73 years,73,31968
,Alabama,1,2012,2012,74 years,74,30884
,Alabama,1,2012,2012,75 years,75,28110
,Alabama,1,2012,2012,76 years,76,27234
,Alabama,1,2012,2012,77 years,77,25932
,Alabama,1,2012,2012,78 years,78,23325
,Alabama,1,2012,2012,79 years,79,21864
,Alabama,1,2012,2012,80 years,80,20758
,Alabama,1,2012,2012,81 years,81,19528
,Alabama,1,2012,2012,82 years,82,18463
,Alabama,1,2012,2012,83 years,83,16300
,Alabama,1,2012,2012,84 years,84,15298
,Alabama,1,2012,2012,85+ years,85+,79998
,Alabama,1,2013,2013,14 years,14,64259
,Alabama,1,2013,2013,15 years,15,64290
,Alabama,1,2013,2013,16 years,16,63711
,Alabama,1,2013,2013,17 years,17,63423
,Alabama,1,2013,2013,18 years,18,63565
,Alabama,1,2013,2013,19 years,19,66027
,Alabama,1,2013,2013,20 years,20,67820
,Alabama,1,2013,2013,21 years,21,70988
,Alabama,1,2013,2013,22 years,22,74789
,Alabama,1,2013,2013,23 years,23,74583
,Alabama,1,2013,2013,24 years,24,68865
,Alabama,1,2013,2013,25 years,25,64573
,Alabama,1,2013,2013,26 years,26,62339
,Alabama,1,2013,2013,27 years,27,62002
,Alabama,1,2013,2013,28 years,28,62233
,Alabama,1,2013,2013,29 years,29,60544
,Alabama,1,2013,2013,30 years,30,60988
,Alabama,1,2013,2013,31 years,31,61650
,Alabama,1,2013,2013,32 years,32,61936
,Alabama,1,2013,2013,33 years,33,63648
,Alabama,1,2013,2013,34 years,34,59786
,Alabama,1,2013,2013,35 years,35,59018
,Alabama,1,2013,2013,36 years,36,59034
,Alabama,1,2013,2013,37 years,37,56652
,Alabama,1,2013,2013,38 years,38,59035
,Alabama,1,2013,2013,39 years,39,57816
,Alabama,1,2013,2013,40 years,40,59600
,Alabama,1,2013,2013,41 years,41,62801
,Alabama,1,2013,2013,42 years,42,66083
,Alabama,1,2013,2013,43 years,43,65372
,Alabama,1,2013,2013,44 years,44,61840
,Alabama,1,2013,2013,45 years,45,60123
,Alabama,1,2013,2013,46 years,46,60517
,Alabama,1,2013,2013,47 years,47,62659
,Alabama,1,2013,2013,48 years,48,67328
,Alabama,1,2013,2013,49 years,49,68459
,Alabama,1,2013,2013,50 years,50,68287
,Alabama,1,2013,2013,51 years,51,69047
,Alabama,1,2013,2013,52 years,52,69698
,Alabama,1,2013,2013,53 years,53,70527
,Alabama,1,2013,2013,54 years,54,68266
,Alabama,1,2013,2013,55 years,55,68263
,Alabama,1,2013,2013,56 years,56,68714
,Alabama,1,2013,2013,57 years,57,66443
,Alabama,1,2013,2013,58 years,58,65680
,Alabama,1,2013,2013,59 years,59,63609
,Alabama,1,2013,2013,60 years,60,60798
,Alabama,1,2013,2013,61 years,61,58966
,Alabama,1,2013,2013,62 years,62,57178
,Alabama,1,2013,2013,63 years,63,56575
,Alabama,1,2013,2013,64 years,64,55860
,Alabama,1,2013,2013,65 years,65,55611
,Alabama,1,2013,2013,66 years,66,57730
,Alabama,1,2013,2013,67 years,67,42567
,Alabama,1,2013,2013,68 years,68,42433
,Alabama,1,2013,2013,69 years,69,41624
,Alabama,1,2013,2013,70 years,70,42970
,Alabama,1,2013,2013,71 years,71,37057
,Alabama,1,2013,2013,72 years,72,34076
,Alabama,1,2013,2013,73 years,73,32855
,Alabama,1,2013,2013,74 years,74,31035
,Alabama,1,2013,2013,75 years,75,29816
,Alabama,1,2013,2013,76 years,76,27117
,Alabama,1,2013,2013,77 years,77,26111
,Alabama,1,2013,2013,78 years,78,24795
,Alabama,1,2013,2013,79 years,79,21941
,Alabama,1,2013,2013,80 years,80,20607
,Alabama,1,2013,2013,81 years,81,19598
,Alabama,1,2013,2013,82 years,82,18121
,Alabama,1,2013,2013,83 years,83,17024
,Alabama,1,2013,2013,84 years,84,14967
,Alabama,1,2013,2013,85+ years,85+,81534
,Alabama,1,2014,2014,14 years,14,65609
,Alabama,1,2014,2014,15 years,15,64280
,Alabama,1,2014,2014,16 years,16,64316
,Alabama,1,2014,2014,17 years,17,63580
,Alabama,1,2014,2014,18 years,18,62109
,Alabama,1,2014,2014,19 years,19,64046
,Alabama,1,2014,2014,20 years,20,66577
,Alabama,1,2014,2014,21 years,21,68434
,Alabama,1,2014,2014,22 years,22,71526
,Alabama,1,2014,2014,23 years,23,74722
,Alabama,1,2014,2014,24 years,24,73138
,Alabama,1,2014,2014,25 years,25,67723
,Alabama,1,2014,2014,26 years,26,63824
,Alabama,1,2014,2014,27 years,27,61950
,Alabama,1,2014,2014,28 years,28,61261
,Alabama,1,2014,2014,29 years,29,61879
,Alabama,1,2014,2014,30 years,30,60179
,Alabama,1,2014,2014,31 years,31,60861
,Alabama,1,2014,2014,32 years,32,61479
,Alabama,1,2014,2014,33 years,33,61858
,Alabama,1,2014,2014,34 years,34,63432
,Alabama,1,2014,2014,35 years,35,59601
,Alabama,1,2014,2014,36 years,36,58917
,Alabama,1,2014,2014,37 years,37,58803
,Alabama,1,2014,2014,38 years,38,56542
,Alabama,1,2014,2014,39 years,39,58753
,Alabama,1,2014,2014,40 years,40,57723
,Alabama,1,2014,2014,41 years,41,59814
,Alabama,1,2014,2014,42 years,42,62597
,Alabama,1,2014,2014,43 years,43,66111
,Alabama,1,2014,2014,44 years,44,65327
,Alabama,1,2014,2014,45 years,45,61451
,Alabama,1,2014,2014,46 years,46,60110
,Alabama,1,2014,2014,47 years,47,60481
,Alabama,1,2014,2014,48 years,48,62433
,Alabama,1,2014,2014,49 years,49,67233
,Alabama,1,2014,2014,50 years,50,68145
,Alabama,1,2014,2014,51 years,51,68227
,Alabama,1,2014,2014,52 years,52,68759
,Alabama,1,2014,2014,53 years,53,69222
,Alabama,1,2014,2014,54 years,54,70288
,Alabama,1,2014,2014,55 years,55,67889
,Alabama,1,2014,2014,56 years,56,67807
,Alabama,1,2014,2014,57 years,57,68075
,Alabama,1,2014,2014,58 years,58,65927
,Alabama,1,2014,2014,59 years,59,65152
,Alabama,1,2014,2014,60 years,60,62923
,Alabama,1,2014,2014,61 years,61,60168
,Alabama,1,2014,2014,62 years,62,58248
,Alabama,1,2014,2014,63 years,63,56569
,Alabama,1,2014,2014,64 years,64,55946
,Alabama,1,2014,2014,65 years,65,54995
,Alabama,1,2014,2014,66 years,66,54848
,Alabama,1,2014,2014,67 years,67,56873
,Alabama,1,2014,2014,68 years,68,41763
,Alabama,1,2014,2014,69 years,69,41638
,Alabama,1,2014,2014,70 years,70,40843
,Alabama,1,2014,2014,71 years,71,41963
,Alabama,1,2014,2014,72 years,72,36167
,Alabama,1,2014,2014,73 years,73,33110
,Alabama,1,2014,2014,74 years,74,31903
,Alabama,1,2014,2014,75 years,75,29951
,Alabama,1,2014,2014,76 years,76,28774
,Alabama,1,2014,2014,77 years,77,25992
,Alabama,1,2014,2014,78 years,78,25043
,Alabama,1,2014,2014,79 years,79,23406
,Alabama,1,2014,2014,80 years,80,20828
,Alabama,1,2014,2014,81 years,81,19415
,Alabama,1,2014,2014,82 years,82,18258
,Alabama,1,2014,2014,83 years,83,16794
,Alabama,1,2014,2014,84 years,84,15704
,Alabama,1,2014,2014,85+ years,85+,83548
,Alabama,1,2015,2015,14 years,14,64778
,Alabama,1,2015,2015,15 years,15,65506
,Alabama,1,2015,2015,16 years,16,64347
,Alabama,1,2015,2015,17 years,17,64210
,Alabama,1,2015,2015,18 years,18,62540
,Alabama,1,2015,2015,19 years,19,62871
,Alabama,1,2015,2015,20 years,20,64754
,Alabama,1,2015,2015,21 years,21,67380
,Alabama,1,2015,2015,22 years,22,69017
,Alabama,1,2015,2015,23 years,23,71431
,Alabama,1,2015,2015,24 years,24,73505
,Alabama,1,2015,2015,25 years,25,71808
,Alabama,1,2015,2015,26 years,26,66798
,Alabama,1,2015,2015,27 years,27,63341
,Alabama,1,2015,2015,28 years,28,61320
,Alabama,1,2015,2015,29 years,29,60980
,Alabama,1,2015,2015,30 years,30,61581
,Alabama,1,2015,2015,31 years,31,59898
,Alabama,1,2015,2015,32 years,32,60771
,Alabama,1,2015,2015,33 years,33,61466
,Alabama,1,2015,2015,34 years,34,61641
,Alabama,1,2015,2015,35 years,35,63168
,Alabama,1,2015,2015,36 years,36,59320
,Alabama,1,2015,2015,37 years,37,58588
,Alabama,1,2015,2015,38 years,38,58772
,Alabama,1,2015,2015,39 years,39,56101
,Alabama,1,2015,2015,40 years,40,58565
,Alabama,1,2015,2015,41 years,41,57770
,Alabama,1,2015,2015,42 years,42,59425
,Alabama,1,2015,2015,43 years,43,62558
,Alabama,1,2015,2015,44 years,44,66023
,Alabama,1,2015,2015,45 years,45,65061
,Alabama,1,2015,2015,46 years,46,61192
,Alabama,1,2015,2015,47 years,47,60111
,Alabama,1,2015,2015,48 years,48,60267
,Alabama,1,2015,2015,49 years,49,62332
,Alabama,1,2015,2015,50 years,50,66862
,Alabama,1,2015,2015,51 years,51,68042
,Alabama,1,2015,2015,52 years,52,68047
,Alabama,1,2015,2015,53 years,53,68255
,Alabama,1,2015,2015,54 years,54,68777
,Alabama,1,2015,2015,55 years,55,69854
,Alabama,1,2015,2015,56 years,56,67386
,Alabama,1,2015,2015,57 years,57,67232
,Alabama,1,2015,2015,58 years,58,67503
,Alabama,1,2015,2015,59 years,59,65434
,Alabama,1,2015,2015,60 years,60,64463
,Alabama,1,2015,2015,61 years,61,62330
,Alabama,1,2015,2015,62 years,62,59588
,Alabama,1,2015,2015,63 years,63,57603
,Alabama,1,2015,2015,64 years,64,55962
,Alabama,1,2015,2015,65 years,65,55129
,Alabama,1,2015,2015,66 years,66,54300
,Alabama,1,2015,2015,67 years,67,53942
,Alabama,1,2015,2015,68 years,68,55950
,Alabama,1,2015,2015,69 years,69,40972
,Alabama,1,2015,2015,70 years,70,40890
,Alabama,1,2015,2015,71 years,71,39826
,Alabama,1,2015,2015,72 years,72,40891
,Alabama,1,2015,2015,73 years,73,34984
,Alabama,1,2015,2015,74 years,74,32108
,Alabama,1,2015,2015,75 years,75,30771
,Alabama,1,2015,2015,76 years,76,28833
,Alabama,1,2015,2015,77 years,77,27559
,Alabama,1,2015,2015,78 years,78,24824
,Alabama,1,2015,2015,79 years,79,23560
,Alabama,1,2015,2015,80 years,80,22121
,Alabama,1,2015,2015,81 years,81,19629
,Alabama,1,2015,2015,82 years,82,17991
,Alabama,1,2015,2015,83 years,83,16877
,Alabama,1,2015,2015,84 years,84,15513
,Alabama,1,2015,2015,85+ years,85+,85399
,Alabama,1,2016,2016,14 years,14,61486
,Alabama,1,2016,2016,15 years,15,64874
,Alabama,1,2016,2016,16 years,16,65617
,Alabama,1,2016,2016,17 years,17,64447
,Alabama,1,2016,2016,18 years,18,62918
,Alabama,1,2016,2016,19 years,19,62805
,Alabama,1,2016,2016,20 years,20,63305
,Alabama,1,2016,2016,21 years,21,65433
,Alabama,1,2016,2016,22 years,22,67968
,Alabama,1,2016,2016,23 years,23,68928
,Alabama,1,2016,2016,24 years,24,70260
,Alabama,1,2016,2016,25 years,25,72050
,Alabama,1,2016,2016,26 years,26,70760
,Alabama,1,2016,2016,27 years,27,66222
,Alabama,1,2016,2016,28 years,28,62793
,Alabama,1,2016,2016,29 years,29,60995
,Alabama,1,2016,2016,30 years,30,60492
,Alabama,1,2016,2016,31 years,31,61394
,Alabama,1,2016,2016,32 years,32,59559
,Alabama,1,2016,2016,33 years,33,60717
,Alabama,1,2016,2016,34 years,34,61227
,Alabama,1,2016,2016,35 years,35,61305
,Alabama,1,2016,2016,36 years,36,63007
,Alabama,1,2016,2016,37 years,37,58911
,Alabama,1,2016,2016,38 years,38,58619
,Alabama,1,2016,2016,39 years,39,58463
,Alabama,1,2016,2016,40 years,40,55958
,Alabama,1,2016,2016,41 years,41,58600
,Alabama,1,2016,2016,42 years,42,57354
,Alabama,1,2016,2016,43 years,43,59344
,Alabama,1,2016,2016,44 years,44,62464
,Alabama,1,2016,2016,45 years,45,65725
,Alabama,1,2016,2016,46 years,46,64849
,Alabama,1,2016,2016,47 years,47,61117
,Alabama,1,2016,2016,48 years,48,59835
,Alabama,1,2016,2016,49 years,49,60177
,Alabama,1,2016,2016,50 years,50,61960
,Alabama,1,2016,2016,51 years,51,66756
,Alabama,1,2016,2016,52 years,52,67799
,Alabama,1,2016,2016,53 years,53,67503
,Alabama,1,2016,2016,54 years,54,67999
,Alabama,1,2016,2016,55 years,55,68360
,Alabama,1,2016,2016,56 years,56,69507
,Alabama,1,2016,2016,57 years,57,66883
,Alabama,1,2016,2016,58 years,58,66697
,Alabama,1,2016,2016,59 years,59,67026
,Alabama,1,2016,2016,60 years,60,64772
,Alabama,1,2016,2016,61 years,61,63973
,Alabama,1,2016,2016,62 years,62,61682
,Alabama,1,2016,2016,63 years,63,58967
,Alabama,1,2016,2016,64 years,64,56938
,Alabama,1,2016,2016,65 years,65,55150
,Alabama,1,2016,2016,66 years,66,54447
,Alabama,1,2016,2016,67 years,67,53520
,Alabama,1,2016,2016,68 years,68,53006
,Alabama,1,2016,2016,69 years,69,55088
,Alabama,1,2016,2016,70 years,70,40120
,Alabama,1,2016,2016,71 years,71,39937
,Alabama,1,2016,2016,72 years,72,38889
,Alabama,1,2016,2016,73 years,73,39696
,Alabama,1,2016,2016,74 years,74,34019
,Alabama,1,2016,2016,75 years,75,30988
,Alabama,1,2016,2016,76 years,76,29795
,Alabama,1,2016,2016,77 years,77,27778
,Alabama,1,2016,2016,78 years,78,26506
,Alabama,1,2016,2016,79 years,79,23487
,Alabama,1,2016,2016,80 years,80,22348
,Alabama,1,2016,2016,81 years,81,20911
,Alabama,1,2016,2016,82 years,82,18313
,Alabama,1,2016,2016,83 years,83,16732
,Alabama,1,2016,2016,84 years,84,15593
,Alabama,1,2016,2016,85+ years,85+,87376
,Alabama,1,2017,2017,14 years,14,61330
,Alabama,1,2017,2017,15 years,15,61584
,Alabama,1,2017,2017,16 years,16,64939
,Alabama,1,2017,2017,17 years,17,65680
,Alabama,1,2017,2017,18 years,18,63031
,Alabama,1,2017,2017,19 years,19,63037
,Alabama,1,2017,2017,20 years,20,63332
,Alabama,1,2017,2017,21 years,21,63995
,Alabama,1,2017,2017,22 years,22,65858
,Alabama,1,2017,2017,23 years,23,67860
,Alabama,1,2017,2017,24 years,24,67760
,Alabama,1,2017,2017,25 years,25,68997
,Alabama,1,2017,2017,26 years,26,71044
,Alabama,1,2017,2017,27 years,27,70187
,Alabama,1,2017,2017,28 years,28,65755
,Alabama,1,2017,2017,29 years,29,62478
,Alabama,1,2017,2017,30 years,30,60653
,Alabama,1,2017,2017,31 years,31,60253
,Alabama,1,2017,2017,32 years,32,61144
,Alabama,1,2017,2017,33 years,33,59491
,Alabama,1,2017,2017,34 years,34,60468
,Alabama,1,2017,2017,35 years,35,60996
,Alabama,1,2017,2017,36 years,36,61250
,Alabama,1,2017,2017,37 years,37,62737
,Alabama,1,2017,2017,38 years,38,58867
,Alabama,1,2017,2017,39 years,39,58380
,Alabama,1,2017,2017,40 years,40,58141
,Alabama,1,2017,2017,41 years,41,56006
,Alabama,1,2017,2017,42 years,42,58381
,Alabama,1,2017,2017,43 years,43,57529
,Alabama,1,2017,2017,44 years,44,59205
,Alabama,1,2017,2017,45 years,45,62070
,Alabama,1,2017,2017,46 years,46,65647
,Alabama,1,2017,2017,47 years,47,64959
,Alabama,1,2017,2017,48 years,48,60966
,Alabama,1,2017,2017,49 years,49,59764
,Alabama,1,2017,2017,50 years,50,59934
,Alabama,1,2017,2017,51 years,51,61768
,Alabama,1,2017,2017,52 years,52,66490
,Alabama,1,2017,2017,53 years,53,67404
,Alabama,1,2017,2017,54 years,54,67223
,Alabama,1,2017,2017,55 years,55,67588
,Alabama,1,2017,2017,56 years,56,67989
,Alabama,1,2017,2017,57 years,57,68993
,Alabama,1,2017,2017,58 years,58,66481
,Alabama,1,2017,2017,59 years,59,66285
,Alabama,1,2017,2017,60 years,60,66417
,Alabama,1,2017,2017,61 years,61,64248
,Alabama,1,2017,2017,62 years,62,63295
,Alabama,1,2017,2017,63 years,63,61064
,Alabama,1,2017,2017,64 years,64,58265
,Alabama,1,2017,2017,65 years,65,56187
,Alabama,1,2017,2017,66 years,66,54448
,Alabama,1,2017,2017,67 years,67,53627
,Alabama,1,2017,2017,68 years,68,52486
,Alabama,1,2017,2017,69 years,69,52024
,Alabama,1,2017,2017,70 years,70,54057
,Alabama,1,2017,2017,71 years,71,39110
,Alabama,1,2017,2017,72 years,72,38961
,Alabama,1,2017,2017,73 years,73,37719
,Alabama,1,2017,2017,74 years,74,38577
,Alabama,1,2017,2017,75 years,75,32922
,Alabama,1,2017,2017,76 years,76,29918
,Alabama,1,2017,2017,77 years,77,28604
,Alabama,1,2017,2017,78 years,78,26634
,Alabama,1,2017,2017,79 years,79,25090
,Alabama,1,2017,2017,80 years,80,22219
,Alabama,1,2017,2017,81 years,81,21075
,Alabama,1,2017,2017,82 years,82,19441
,Alabama,1,2017,2017,83 years,83,16997
,Alabama,1,2017,2017,84 years,84,15426
,Alabama,1,2017,2017,85+ years,85+,89262
,Alabama,1,2018,2018,14 years,14,61493
,Alabama,1,2018,2018,15 years,15,61576
,Alabama,1,2018,2018,16 years,16,61782
,Alabama,1,2018,2018,17 years,17,64979
,Alabama,1,2018,2018,18 years,18,64359
,Alabama,1,2018,2018,19 years,19,63223
,Alabama,1,2018,2018,20 years,20,63911
,Alabama,1,2018,2018,21 years,21,64163
,Alabama,1,2018,2018,22 years,22,64562
,Alabama,1,2018,2018,23 years,23,65667
,Alabama,1,2018,2018,24 years,24,66484
,Alabama,1,2018,2018,25 years,25,66398
,Alabama,1,2018,2018,26 years,26,68145
,Alabama,1,2018,2018,27 years,27,70367
,Alabama,1,2018,2018,28 years,28,69617
,Alabama,1,2018,2018,29 years,29,65585
,Alabama,1,2018,2018,30 years,30,62256
,Alabama,1,2018,2018,31 years,31,60452
,Alabama,1,2018,2018,32 years,32,60041
,Alabama,1,2018,2018,33 years,33,61218
,Alabama,1,2018,2018,34 years,34,59425
,Alabama,1,2018,2018,35 years,35,60401
,Alabama,1,2018,2018,36 years,36,60936
,Alabama,1,2018,2018,37 years,37,60993
,Alabama,1,2018,2018,38 years,38,62809
,Alabama,1,2018,2018,39 years,39,58673
,Alabama,1,2018,2018,40 years,40,58184
,Alabama,1,2018,2018,41 years,41,58208
,Alabama,1,2018,2018,42 years,42,55676
