"Notes"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age"	"Age Code"	Population
	"Alabama"	"01"	"2000"	"2000"	"14 years"	"14"	63845
	"Alabama"	"01"	"2000"	"2000"	"15 years"	"15"	64606
	"Alabama"	"01"	"2000"	"2000"	"16 years"	"16"	63734
	"Alabama"	"01"	"2000"	"2000"	"17 years"	"17"	64198
	"Alabama"	"01"	"2000"	"2000"	"18 years"	"18"	65305
	"Alabama"	"01"	"2000"	"2000"	"19 years"	"19"	67769
	"Alabama"	"01"	"2000"	"2000"	"20 years"	"20"	67478
	"Alabama"	"01"	"2000"	"2000"	"21 years"	"21"	64005
	"Alabama"	"01"	"2000"	"2000"	"22 years"	"22"	61364
	"Alabama"	"01"	"2000"	"2000"	"23 years"	"23"	59815
	"Alabama"	"01"	"2000"	"2000"	"24 years"	"24"	56508
	"Alabama"	"01"	"2000"	"2000"	"25 years"	"25"	58225
	"Alabama"	"01"	"2000"	"2000"	"26 years"	"26"	57046
	"Alabama"	"01"	"2000"	"2000"	"27 years"	"27"	58418
	"Alabama"	"01"	"2000"	"2000"	"28 years"	"28"	61063
	"Alabama"	"01"	"2000"	"2000"	"29 years"	"29"	63927
	"Alabama"	"01"	"2000"	"2000"	"30 years"	"30"	63251
	"Alabama"	"01"	"2000"	"2000"	"31 years"	"31"	59671
	"Alabama"	"01"	"2000"	"2000"	"32 years"	"32"	57807
	"Alabama"	"01"	"2000"	"2000"	"33 years"	"33"	58766
	"Alabama"	"01"	"2000"	"2000"	"34 years"	"34"	61684
	"Alabama"	"01"	"2000"	"2000"	"35 years"	"35"	66467
	"Alabama"	"01"	"2000"	"2000"	"36 years"	"36"	67455
	"Alabama"	"01"	"2000"	"2000"	"37 years"	"37"	67378
	"Alabama"	"01"	"2000"	"2000"	"38 years"	"38"	68167
	"Alabama"	"01"	"2000"	"2000"	"39 years"	"39"	69226
	"Alabama"	"01"	"2000"	"2000"	"40 years"	"40"	70418
	"Alabama"	"01"	"2000"	"2000"	"41 years"	"41"	68864
	"Alabama"	"01"	"2000"	"2000"	"42 years"	"42"	69557
	"Alabama"	"01"	"2000"	"2000"	"43 years"	"43"	69906
	"Alabama"	"01"	"2000"	"2000"	"44 years"	"44"	67075
	"Alabama"	"01"	"2000"	"2000"	"45 years"	"45"	67468
	"Alabama"	"01"	"2000"	"2000"	"46 years"	"46"	65385
	"Alabama"	"01"	"2000"	"2000"	"47 years"	"47"	62718
	"Alabama"	"01"	"2000"	"2000"	"48 years"	"48"	61270
	"Alabama"	"01"	"2000"	"2000"	"49 years"	"49"	59975
	"Alabama"	"01"	"2000"	"2000"	"50 years"	"50"	60701
	"Alabama"	"01"	"2000"	"2000"	"51 years"	"51"	59715
	"Alabama"	"01"	"2000"	"2000"	"52 years"	"52"	59262
	"Alabama"	"01"	"2000"	"2000"	"53 years"	"53"	61544
	"Alabama"	"01"	"2000"	"2000"	"54 years"	"54"	46726
	"Alabama"	"01"	"2000"	"2000"	"55 years"	"55"	46948
	"Alabama"	"01"	"2000"	"2000"	"56 years"	"56"	47247
	"Alabama"	"01"	"2000"	"2000"	"57 years"	"57"	48602
	"Alabama"	"01"	"2000"	"2000"	"58 years"	"58"	43012
	"Alabama"	"01"	"2000"	"2000"	"59 years"	"59"	40952
	"Alabama"	"01"	"2000"	"2000"	"60 years"	"60"	40697
	"Alabama"	"01"	"2000"	"2000"	"61 years"	"61"	38628
	"Alabama"	"01"	"2000"	"2000"	"62 years"	"62"	38834
	"Alabama"	"01"	"2000"	"2000"	"63 years"	"63"	36384
	"Alabama"	"01"	"2000"	"2000"	"64 years"	"64"	36337
	"Alabama"	"01"	"2000"	"2000"	"65 years"	"65"	36467
	"Alabama"	"01"	"2000"	"2000"	"66 years"	"66"	33413
	"Alabama"	"01"	"2000"	"2000"	"67 years"	"67"	33316
	"Alabama"	"01"	"2000"	"2000"	"68 years"	"68"	32798
	"Alabama"	"01"	"2000"	"2000"	"69 years"	"69"	31841
	"Alabama"	"01"	"2000"	"2000"	"70 years"	"70"	31946
	"Alabama"	"01"	"2000"	"2000"	"71 years"	"71"	29975
	"Alabama"	"01"	"2000"	"2000"	"72 years"	"72"	30308
	"Alabama"	"01"	"2000"	"2000"	"73 years"	"73"	29237
	"Alabama"	"01"	"2000"	"2000"	"74 years"	"74"	27339
	"Alabama"	"01"	"2000"	"2000"	"75 years"	"75"	26463
	"Alabama"	"01"	"2000"	"2000"	"76 years"	"76"	25024
	"Alabama"	"01"	"2000"	"2000"	"77 years"	"77"	23635
	"Alabama"	"01"	"2000"	"2000"	"78 years"	"78"	22410
	"Alabama"	"01"	"2000"	"2000"	"79 years"	"79"	20946
	"Alabama"	"01"	"2000"	"2000"	"80 years"	"80"	20301
	"Alabama"	"01"	"2000"	"2000"	"81 years"	"81"	16648
	"Alabama"	"01"	"2000"	"2000"	"82 years"	"82"	14630
	"Alabama"	"01"	"2000"	"2000"	"83 years"	"83"	14163
	"Alabama"	"01"	"2000"	"2000"	"84 years"	"84"	12459
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	67561
	"Alabama"	"01"	"2001"	"2001"	"14 years"	"14"	63358
	"Alabama"	"01"	"2001"	"2001"	"15 years"	"15"	63966
	"Alabama"	"01"	"2001"	"2001"	"16 years"	"16"	64969
	"Alabama"	"01"	"2001"	"2001"	"17 years"	"17"	63709
	"Alabama"	"01"	"2001"	"2001"	"18 years"	"18"	64191
	"Alabama"	"01"	"2001"	"2001"	"19 years"	"19"	65031
	"Alabama"	"01"	"2001"	"2001"	"20 years"	"20"	68511
	"Alabama"	"01"	"2001"	"2001"	"21 years"	"21"	67705
	"Alabama"	"01"	"2001"	"2001"	"22 years"	"22"	63567
	"Alabama"	"01"	"2001"	"2001"	"23 years"	"23"	60597
	"Alabama"	"01"	"2001"	"2001"	"24 years"	"24"	58361
	"Alabama"	"01"	"2001"	"2001"	"25 years"	"25"	54919
	"Alabama"	"01"	"2001"	"2001"	"26 years"	"26"	57623
	"Alabama"	"01"	"2001"	"2001"	"27 years"	"27"	56594
	"Alabama"	"01"	"2001"	"2001"	"28 years"	"28"	57597
	"Alabama"	"01"	"2001"	"2001"	"29 years"	"29"	60030
	"Alabama"	"01"	"2001"	"2001"	"30 years"	"30"	63435
	"Alabama"	"01"	"2001"	"2001"	"31 years"	"31"	62694
	"Alabama"	"01"	"2001"	"2001"	"32 years"	"32"	59491
	"Alabama"	"01"	"2001"	"2001"	"33 years"	"33"	57620
	"Alabama"	"01"	"2001"	"2001"	"34 years"	"34"	58946
	"Alabama"	"01"	"2001"	"2001"	"35 years"	"35"	61679
	"Alabama"	"01"	"2001"	"2001"	"36 years"	"36"	66579
	"Alabama"	"01"	"2001"	"2001"	"37 years"	"37"	67195
	"Alabama"	"01"	"2001"	"2001"	"38 years"	"38"	67140
	"Alabama"	"01"	"2001"	"2001"	"39 years"	"39"	68277
	"Alabama"	"01"	"2001"	"2001"	"40 years"	"40"	69022
	"Alabama"	"01"	"2001"	"2001"	"41 years"	"41"	70421
	"Alabama"	"01"	"2001"	"2001"	"42 years"	"42"	68758
	"Alabama"	"01"	"2001"	"2001"	"43 years"	"43"	69348
	"Alabama"	"01"	"2001"	"2001"	"44 years"	"44"	69584
	"Alabama"	"01"	"2001"	"2001"	"45 years"	"45"	66824
	"Alabama"	"01"	"2001"	"2001"	"46 years"	"46"	67379
	"Alabama"	"01"	"2001"	"2001"	"47 years"	"47"	65272
	"Alabama"	"01"	"2001"	"2001"	"48 years"	"48"	62677
	"Alabama"	"01"	"2001"	"2001"	"49 years"	"49"	61195
	"Alabama"	"01"	"2001"	"2001"	"50 years"	"50"	59545
	"Alabama"	"01"	"2001"	"2001"	"51 years"	"51"	60476
	"Alabama"	"01"	"2001"	"2001"	"52 years"	"52"	59504
	"Alabama"	"01"	"2001"	"2001"	"53 years"	"53"	59098
	"Alabama"	"01"	"2001"	"2001"	"54 years"	"54"	61485
	"Alabama"	"01"	"2001"	"2001"	"55 years"	"55"	46480
	"Alabama"	"01"	"2001"	"2001"	"56 years"	"56"	46753
	"Alabama"	"01"	"2001"	"2001"	"57 years"	"57"	47068
	"Alabama"	"01"	"2001"	"2001"	"58 years"	"58"	48275
	"Alabama"	"01"	"2001"	"2001"	"59 years"	"59"	42626
	"Alabama"	"01"	"2001"	"2001"	"60 years"	"60"	40595
	"Alabama"	"01"	"2001"	"2001"	"61 years"	"61"	40436
	"Alabama"	"01"	"2001"	"2001"	"62 years"	"62"	38348
	"Alabama"	"01"	"2001"	"2001"	"63 years"	"63"	38478
	"Alabama"	"01"	"2001"	"2001"	"64 years"	"64"	35965
	"Alabama"	"01"	"2001"	"2001"	"65 years"	"65"	35892
	"Alabama"	"01"	"2001"	"2001"	"66 years"	"66"	35924
	"Alabama"	"01"	"2001"	"2001"	"67 years"	"67"	32868
	"Alabama"	"01"	"2001"	"2001"	"68 years"	"68"	32683
	"Alabama"	"01"	"2001"	"2001"	"69 years"	"69"	31894
	"Alabama"	"01"	"2001"	"2001"	"70 years"	"70"	31107
	"Alabama"	"01"	"2001"	"2001"	"71 years"	"71"	31174
	"Alabama"	"01"	"2001"	"2001"	"72 years"	"72"	29155
	"Alabama"	"01"	"2001"	"2001"	"73 years"	"73"	29288
	"Alabama"	"01"	"2001"	"2001"	"74 years"	"74"	28277
	"Alabama"	"01"	"2001"	"2001"	"75 years"	"75"	26091
	"Alabama"	"01"	"2001"	"2001"	"76 years"	"76"	25286
	"Alabama"	"01"	"2001"	"2001"	"77 years"	"77"	23859
	"Alabama"	"01"	"2001"	"2001"	"78 years"	"78"	22347
	"Alabama"	"01"	"2001"	"2001"	"79 years"	"79"	21167
	"Alabama"	"01"	"2001"	"2001"	"80 years"	"80"	19671
	"Alabama"	"01"	"2001"	"2001"	"81 years"	"81"	18744
	"Alabama"	"01"	"2001"	"2001"	"82 years"	"82"	15294
	"Alabama"	"01"	"2001"	"2001"	"83 years"	"83"	13331
	"Alabama"	"01"	"2001"	"2001"	"84 years"	"84"	12843
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	66936
	"Alabama"	"01"	"2002"	"2002"	"14 years"	"14"	63167
	"Alabama"	"01"	"2002"	"2002"	"15 years"	"15"	63662
	"Alabama"	"01"	"2002"	"2002"	"16 years"	"16"	64381
	"Alabama"	"01"	"2002"	"2002"	"17 years"	"17"	64861
	"Alabama"	"01"	"2002"	"2002"	"18 years"	"18"	63676
	"Alabama"	"01"	"2002"	"2002"	"19 years"	"19"	64169
	"Alabama"	"01"	"2002"	"2002"	"20 years"	"20"	65515
	"Alabama"	"01"	"2002"	"2002"	"21 years"	"21"	68684
	"Alabama"	"01"	"2002"	"2002"	"22 years"	"22"	67026
	"Alabama"	"01"	"2002"	"2002"	"23 years"	"23"	62791
	"Alabama"	"01"	"2002"	"2002"	"24 years"	"24"	58796
	"Alabama"	"01"	"2002"	"2002"	"25 years"	"25"	57139
	"Alabama"	"01"	"2002"	"2002"	"26 years"	"26"	54290
	"Alabama"	"01"	"2002"	"2002"	"27 years"	"27"	57108
	"Alabama"	"01"	"2002"	"2002"	"28 years"	"28"	55948
	"Alabama"	"01"	"2002"	"2002"	"29 years"	"29"	56518
	"Alabama"	"01"	"2002"	"2002"	"30 years"	"30"	59947
	"Alabama"	"01"	"2002"	"2002"	"31 years"	"31"	62850
	"Alabama"	"01"	"2002"	"2002"	"32 years"	"32"	62683
	"Alabama"	"01"	"2002"	"2002"	"33 years"	"33"	59461
	"Alabama"	"01"	"2002"	"2002"	"34 years"	"34"	57727
	"Alabama"	"01"	"2002"	"2002"	"35 years"	"35"	58908
	"Alabama"	"01"	"2002"	"2002"	"36 years"	"36"	61641
	"Alabama"	"01"	"2002"	"2002"	"37 years"	"37"	66298
	"Alabama"	"01"	"2002"	"2002"	"38 years"	"38"	67014
	"Alabama"	"01"	"2002"	"2002"	"39 years"	"39"	67253
	"Alabama"	"01"	"2002"	"2002"	"40 years"	"40"	68077
	"Alabama"	"01"	"2002"	"2002"	"41 years"	"41"	69134
	"Alabama"	"01"	"2002"	"2002"	"42 years"	"42"	70440
	"Alabama"	"01"	"2002"	"2002"	"43 years"	"43"	68435
	"Alabama"	"01"	"2002"	"2002"	"44 years"	"44"	68937
	"Alabama"	"01"	"2002"	"2002"	"45 years"	"45"	69377
	"Alabama"	"01"	"2002"	"2002"	"46 years"	"46"	66744
	"Alabama"	"01"	"2002"	"2002"	"47 years"	"47"	67160
	"Alabama"	"01"	"2002"	"2002"	"48 years"	"48"	65181
	"Alabama"	"01"	"2002"	"2002"	"49 years"	"49"	62536
	"Alabama"	"01"	"2002"	"2002"	"50 years"	"50"	60881
	"Alabama"	"01"	"2002"	"2002"	"51 years"	"51"	59370
	"Alabama"	"01"	"2002"	"2002"	"52 years"	"52"	60211
	"Alabama"	"01"	"2002"	"2002"	"53 years"	"53"	59435
	"Alabama"	"01"	"2002"	"2002"	"54 years"	"54"	59011
	"Alabama"	"01"	"2002"	"2002"	"55 years"	"55"	60922
	"Alabama"	"01"	"2002"	"2002"	"56 years"	"56"	46489
	"Alabama"	"01"	"2002"	"2002"	"57 years"	"57"	46395
	"Alabama"	"01"	"2002"	"2002"	"58 years"	"58"	46948
	"Alabama"	"01"	"2002"	"2002"	"59 years"	"59"	47889
	"Alabama"	"01"	"2002"	"2002"	"60 years"	"60"	42169
	"Alabama"	"01"	"2002"	"2002"	"61 years"	"61"	40405
	"Alabama"	"01"	"2002"	"2002"	"62 years"	"62"	40236
	"Alabama"	"01"	"2002"	"2002"	"63 years"	"63"	38063
	"Alabama"	"01"	"2002"	"2002"	"64 years"	"64"	38007
	"Alabama"	"01"	"2002"	"2002"	"65 years"	"65"	35571
	"Alabama"	"01"	"2002"	"2002"	"66 years"	"66"	35331
	"Alabama"	"01"	"2002"	"2002"	"67 years"	"67"	35544
	"Alabama"	"01"	"2002"	"2002"	"68 years"	"68"	32194
	"Alabama"	"01"	"2002"	"2002"	"69 years"	"69"	31855
	"Alabama"	"01"	"2002"	"2002"	"70 years"	"70"	31113
	"Alabama"	"01"	"2002"	"2002"	"71 years"	"71"	30293
	"Alabama"	"01"	"2002"	"2002"	"72 years"	"72"	30171
	"Alabama"	"01"	"2002"	"2002"	"73 years"	"73"	28208
	"Alabama"	"01"	"2002"	"2002"	"74 years"	"74"	28179
	"Alabama"	"01"	"2002"	"2002"	"75 years"	"75"	26996
	"Alabama"	"01"	"2002"	"2002"	"76 years"	"76"	24928
	"Alabama"	"01"	"2002"	"2002"	"77 years"	"77"	24031
	"Alabama"	"01"	"2002"	"2002"	"78 years"	"78"	22610
	"Alabama"	"01"	"2002"	"2002"	"79 years"	"79"	21034
	"Alabama"	"01"	"2002"	"2002"	"80 years"	"80"	19761
	"Alabama"	"01"	"2002"	"2002"	"81 years"	"81"	18120
	"Alabama"	"01"	"2002"	"2002"	"82 years"	"82"	17182
	"Alabama"	"01"	"2002"	"2002"	"83 years"	"83"	14083
	"Alabama"	"01"	"2002"	"2002"	"84 years"	"84"	11977
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	66424
	"Alabama"	"01"	"2003"	"2003"	"14 years"	"14"	64444
	"Alabama"	"01"	"2003"	"2003"	"15 years"	"15"	63678
	"Alabama"	"01"	"2003"	"2003"	"16 years"	"16"	64097
	"Alabama"	"01"	"2003"	"2003"	"17 years"	"17"	64314
	"Alabama"	"01"	"2003"	"2003"	"18 years"	"18"	65365
	"Alabama"	"01"	"2003"	"2003"	"19 years"	"19"	64201
	"Alabama"	"01"	"2003"	"2003"	"20 years"	"20"	64997
	"Alabama"	"01"	"2003"	"2003"	"21 years"	"21"	65776
	"Alabama"	"01"	"2003"	"2003"	"22 years"	"22"	68466
	"Alabama"	"01"	"2003"	"2003"	"23 years"	"23"	66420
	"Alabama"	"01"	"2003"	"2003"	"24 years"	"24"	61324
	"Alabama"	"01"	"2003"	"2003"	"25 years"	"25"	57834
	"Alabama"	"01"	"2003"	"2003"	"26 years"	"26"	56734
	"Alabama"	"01"	"2003"	"2003"	"27 years"	"27"	54234
	"Alabama"	"01"	"2003"	"2003"	"28 years"	"28"	56616
	"Alabama"	"01"	"2003"	"2003"	"29 years"	"29"	54969
	"Alabama"	"01"	"2003"	"2003"	"30 years"	"30"	57033
	"Alabama"	"01"	"2003"	"2003"	"31 years"	"31"	59746
	"Alabama"	"01"	"2003"	"2003"	"32 years"	"32"	63360
	"Alabama"	"01"	"2003"	"2003"	"33 years"	"33"	62878
	"Alabama"	"01"	"2003"	"2003"	"34 years"	"34"	59705
	"Alabama"	"01"	"2003"	"2003"	"35 years"	"35"	57799
	"Alabama"	"01"	"2003"	"2003"	"36 years"	"36"	59122
	"Alabama"	"01"	"2003"	"2003"	"37 years"	"37"	61588
	"Alabama"	"01"	"2003"	"2003"	"38 years"	"38"	66347
	"Alabama"	"01"	"2003"	"2003"	"39 years"	"39"	67304
	"Alabama"	"01"	"2003"	"2003"	"40 years"	"40"	67169
	"Alabama"	"01"	"2003"	"2003"	"41 years"	"41"	68316
	"Alabama"	"01"	"2003"	"2003"	"42 years"	"42"	69287
	"Alabama"	"01"	"2003"	"2003"	"43 years"	"43"	70184
	"Alabama"	"01"	"2003"	"2003"	"44 years"	"44"	68235
	"Alabama"	"01"	"2003"	"2003"	"45 years"	"45"	68688
	"Alabama"	"01"	"2003"	"2003"	"46 years"	"46"	69422
	"Alabama"	"01"	"2003"	"2003"	"47 years"	"47"	66667
	"Alabama"	"01"	"2003"	"2003"	"48 years"	"48"	67265
	"Alabama"	"01"	"2003"	"2003"	"49 years"	"49"	65195
	"Alabama"	"01"	"2003"	"2003"	"50 years"	"50"	62217
	"Alabama"	"01"	"2003"	"2003"	"51 years"	"51"	60878
	"Alabama"	"01"	"2003"	"2003"	"52 years"	"52"	59304
	"Alabama"	"01"	"2003"	"2003"	"53 years"	"53"	60241
	"Alabama"	"01"	"2003"	"2003"	"54 years"	"54"	59480
	"Alabama"	"01"	"2003"	"2003"	"55 years"	"55"	58553
	"Alabama"	"01"	"2003"	"2003"	"56 years"	"56"	61059
	"Alabama"	"01"	"2003"	"2003"	"57 years"	"57"	46117
	"Alabama"	"01"	"2003"	"2003"	"58 years"	"58"	46324
	"Alabama"	"01"	"2003"	"2003"	"59 years"	"59"	46498
	"Alabama"	"01"	"2003"	"2003"	"60 years"	"60"	47344
	"Alabama"	"01"	"2003"	"2003"	"61 years"	"61"	42049
	"Alabama"	"01"	"2003"	"2003"	"62 years"	"62"	40293
	"Alabama"	"01"	"2003"	"2003"	"63 years"	"63"	39936
	"Alabama"	"01"	"2003"	"2003"	"64 years"	"64"	37497
	"Alabama"	"01"	"2003"	"2003"	"65 years"	"65"	37603
	"Alabama"	"01"	"2003"	"2003"	"66 years"	"66"	34985
	"Alabama"	"01"	"2003"	"2003"	"67 years"	"67"	34878
	"Alabama"	"01"	"2003"	"2003"	"68 years"	"68"	34801
	"Alabama"	"01"	"2003"	"2003"	"69 years"	"69"	31368
	"Alabama"	"01"	"2003"	"2003"	"70 years"	"70"	31128
	"Alabama"	"01"	"2003"	"2003"	"71 years"	"71"	30481
	"Alabama"	"01"	"2003"	"2003"	"72 years"	"72"	29314
	"Alabama"	"01"	"2003"	"2003"	"73 years"	"73"	29143
	"Alabama"	"01"	"2003"	"2003"	"74 years"	"74"	27266
	"Alabama"	"01"	"2003"	"2003"	"75 years"	"75"	26883
	"Alabama"	"01"	"2003"	"2003"	"76 years"	"76"	25891
	"Alabama"	"01"	"2003"	"2003"	"77 years"	"77"	23709
	"Alabama"	"01"	"2003"	"2003"	"78 years"	"78"	22885
	"Alabama"	"01"	"2003"	"2003"	"79 years"	"79"	21373
	"Alabama"	"01"	"2003"	"2003"	"80 years"	"80"	19635
	"Alabama"	"01"	"2003"	"2003"	"81 years"	"81"	18297
	"Alabama"	"01"	"2003"	"2003"	"82 years"	"82"	16619
	"Alabama"	"01"	"2003"	"2003"	"83 years"	"83"	15759
	"Alabama"	"01"	"2003"	"2003"	"84 years"	"84"	12787
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	65567
	"Alabama"	"01"	"2004"	"2004"	"14 years"	"14"	67520
	"Alabama"	"01"	"2004"	"2004"	"15 years"	"15"	65381
	"Alabama"	"01"	"2004"	"2004"	"16 years"	"16"	64413
	"Alabama"	"01"	"2004"	"2004"	"17 years"	"17"	64116
	"Alabama"	"01"	"2004"	"2004"	"18 years"	"18"	65161
	"Alabama"	"01"	"2004"	"2004"	"19 years"	"19"	66024
	"Alabama"	"01"	"2004"	"2004"	"20 years"	"20"	64416
	"Alabama"	"01"	"2004"	"2004"	"21 years"	"21"	64883
	"Alabama"	"01"	"2004"	"2004"	"22 years"	"22"	65062
	"Alabama"	"01"	"2004"	"2004"	"23 years"	"23"	67803
	"Alabama"	"01"	"2004"	"2004"	"24 years"	"24"	64585
	"Alabama"	"01"	"2004"	"2004"	"25 years"	"25"	60439
	"Alabama"	"01"	"2004"	"2004"	"26 years"	"26"	57388
	"Alabama"	"01"	"2004"	"2004"	"27 years"	"27"	56698
	"Alabama"	"01"	"2004"	"2004"	"28 years"	"28"	53779
	"Alabama"	"01"	"2004"	"2004"	"29 years"	"29"	55560
	"Alabama"	"01"	"2004"	"2004"	"30 years"	"30"	55786
	"Alabama"	"01"	"2004"	"2004"	"31 years"	"31"	56523
	"Alabama"	"01"	"2004"	"2004"	"32 years"	"32"	60520
	"Alabama"	"01"	"2004"	"2004"	"33 years"	"33"	63738
	"Alabama"	"01"	"2004"	"2004"	"34 years"	"34"	63329
	"Alabama"	"01"	"2004"	"2004"	"35 years"	"35"	60053
	"Alabama"	"01"	"2004"	"2004"	"36 years"	"36"	58035
	"Alabama"	"01"	"2004"	"2004"	"37 years"	"37"	59007
	"Alabama"	"01"	"2004"	"2004"	"38 years"	"38"	61704
	"Alabama"	"01"	"2004"	"2004"	"39 years"	"39"	66759
	"Alabama"	"01"	"2004"	"2004"	"40 years"	"40"	67123
	"Alabama"	"01"	"2004"	"2004"	"41 years"	"41"	67640
	"Alabama"	"01"	"2004"	"2004"	"42 years"	"42"	68359
	"Alabama"	"01"	"2004"	"2004"	"43 years"	"43"	69042
	"Alabama"	"01"	"2004"	"2004"	"44 years"	"44"	70089
	"Alabama"	"01"	"2004"	"2004"	"45 years"	"45"	68222
	"Alabama"	"01"	"2004"	"2004"	"46 years"	"46"	69082
	"Alabama"	"01"	"2004"	"2004"	"47 years"	"47"	69484
	"Alabama"	"01"	"2004"	"2004"	"48 years"	"48"	66826
	"Alabama"	"01"	"2004"	"2004"	"49 years"	"49"	67154
	"Alabama"	"01"	"2004"	"2004"	"50 years"	"50"	64844
	"Alabama"	"01"	"2004"	"2004"	"51 years"	"51"	62188
	"Alabama"	"01"	"2004"	"2004"	"52 years"	"52"	60677
	"Alabama"	"01"	"2004"	"2004"	"53 years"	"53"	59581
	"Alabama"	"01"	"2004"	"2004"	"54 years"	"54"	60315
	"Alabama"	"01"	"2004"	"2004"	"55 years"	"55"	58961
	"Alabama"	"01"	"2004"	"2004"	"56 years"	"56"	58831
	"Alabama"	"01"	"2004"	"2004"	"57 years"	"57"	60494
	"Alabama"	"01"	"2004"	"2004"	"58 years"	"58"	46251
	"Alabama"	"01"	"2004"	"2004"	"59 years"	"59"	45843
	"Alabama"	"01"	"2004"	"2004"	"60 years"	"60"	46142
	"Alabama"	"01"	"2004"	"2004"	"61 years"	"61"	47326
	"Alabama"	"01"	"2004"	"2004"	"62 years"	"62"	41999
	"Alabama"	"01"	"2004"	"2004"	"63 years"	"63"	40139
	"Alabama"	"01"	"2004"	"2004"	"64 years"	"64"	39377
	"Alabama"	"01"	"2004"	"2004"	"65 years"	"65"	37107
	"Alabama"	"01"	"2004"	"2004"	"66 years"	"66"	36949
	"Alabama"	"01"	"2004"	"2004"	"67 years"	"67"	34669
	"Alabama"	"01"	"2004"	"2004"	"68 years"	"68"	34124
	"Alabama"	"01"	"2004"	"2004"	"69 years"	"69"	33834
	"Alabama"	"01"	"2004"	"2004"	"70 years"	"70"	30682
	"Alabama"	"01"	"2004"	"2004"	"71 years"	"71"	30459
	"Alabama"	"01"	"2004"	"2004"	"72 years"	"72"	29393
	"Alabama"	"01"	"2004"	"2004"	"73 years"	"73"	28424
	"Alabama"	"01"	"2004"	"2004"	"74 years"	"74"	28070
	"Alabama"	"01"	"2004"	"2004"	"75 years"	"75"	25881
	"Alabama"	"01"	"2004"	"2004"	"76 years"	"76"	25858
	"Alabama"	"01"	"2004"	"2004"	"77 years"	"77"	24488
	"Alabama"	"01"	"2004"	"2004"	"78 years"	"78"	22549
	"Alabama"	"01"	"2004"	"2004"	"79 years"	"79"	21546
	"Alabama"	"01"	"2004"	"2004"	"80 years"	"80"	19990
	"Alabama"	"01"	"2004"	"2004"	"81 years"	"81"	18086
	"Alabama"	"01"	"2004"	"2004"	"82 years"	"82"	16774
	"Alabama"	"01"	"2004"	"2004"	"83 years"	"83"	15229
	"Alabama"	"01"	"2004"	"2004"	"84 years"	"84"	14211
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	65503
	"Alabama"	"01"	"2005"	"2005"	"14 years"	"14"	66413
	"Alabama"	"01"	"2005"	"2005"	"15 years"	"15"	68661
	"Alabama"	"01"	"2005"	"2005"	"16 years"	"16"	66151
	"Alabama"	"01"	"2005"	"2005"	"17 years"	"17"	64498
	"Alabama"	"01"	"2005"	"2005"	"18 years"	"18"	65163
	"Alabama"	"01"	"2005"	"2005"	"19 years"	"19"	66280
	"Alabama"	"01"	"2005"	"2005"	"20 years"	"20"	66590
	"Alabama"	"01"	"2005"	"2005"	"21 years"	"21"	64849
	"Alabama"	"01"	"2005"	"2005"	"22 years"	"22"	64726
	"Alabama"	"01"	"2005"	"2005"	"23 years"	"23"	64440
	"Alabama"	"01"	"2005"	"2005"	"24 years"	"24"	66122
	"Alabama"	"01"	"2005"	"2005"	"25 years"	"25"	63990
	"Alabama"	"01"	"2005"	"2005"	"26 years"	"26"	60119
	"Alabama"	"01"	"2005"	"2005"	"27 years"	"27"	57572
	"Alabama"	"01"	"2005"	"2005"	"28 years"	"28"	56262
	"Alabama"	"01"	"2005"	"2005"	"29 years"	"29"	52625
	"Alabama"	"01"	"2005"	"2005"	"30 years"	"30"	56684
	"Alabama"	"01"	"2005"	"2005"	"31 years"	"31"	55348
	"Alabama"	"01"	"2005"	"2005"	"32 years"	"32"	57744
	"Alabama"	"01"	"2005"	"2005"	"33 years"	"33"	61001
	"Alabama"	"01"	"2005"	"2005"	"34 years"	"34"	64486
	"Alabama"	"01"	"2005"	"2005"	"35 years"	"35"	63629
	"Alabama"	"01"	"2005"	"2005"	"36 years"	"36"	60462
	"Alabama"	"01"	"2005"	"2005"	"37 years"	"37"	58100
	"Alabama"	"01"	"2005"	"2005"	"38 years"	"38"	59159
	"Alabama"	"01"	"2005"	"2005"	"39 years"	"39"	62106
	"Alabama"	"01"	"2005"	"2005"	"40 years"	"40"	66628
	"Alabama"	"01"	"2005"	"2005"	"41 years"	"41"	67666
	"Alabama"	"01"	"2005"	"2005"	"42 years"	"42"	67833
	"Alabama"	"01"	"2005"	"2005"	"43 years"	"43"	68168
	"Alabama"	"01"	"2005"	"2005"	"44 years"	"44"	69004
	"Alabama"	"01"	"2005"	"2005"	"45 years"	"45"	69985
	"Alabama"	"01"	"2005"	"2005"	"46 years"	"46"	68746
	"Alabama"	"01"	"2005"	"2005"	"47 years"	"47"	69102
	"Alabama"	"01"	"2005"	"2005"	"48 years"	"48"	69673
	"Alabama"	"01"	"2005"	"2005"	"49 years"	"49"	66886
	"Alabama"	"01"	"2005"	"2005"	"50 years"	"50"	66863
